Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
F3,13_128,AMFV,Unknown,34.65,3.257,1612.18,880.84,1034.280,,
F5,13_129,AMFV,Unknown,31.17,0.044,9748.07,9593.91,218.023,,
H1,13_13,AMFV,Unknown,34.65,0.308,876.31,989.85,160.569,,
F7,13_130,AMFV,Unknown,30.63,0.502,12856.86,15701.36,4022.725,,
F9,13_131,AMFV,Unknown,29.11,0.180,28174.67,30150.85,2794.744,,
F11,13_132,AMFV,Unknown,30.40,0.255,14493.64,15975.92,2096.262,,
G1,13_133,AMFV,Unknown,32.48,0.242,4959.50,4557.22,568.904,,
G3,13_134,AMFV,Unknown,32.01,0.395,6308.99,5517.79,1118.916,,
G5,13_135,AMFV,Unknown,32.60,0.114,4646.35,4460.33,263.080,,
G7,13_136,AMFV,Unknown,30.43,0.258,14290.91,13062.18,1737.690,,
G9,13_137,AMFV,Unknown,31.22,0.017,9482.11,9423.98,82.208,,
G11,13_138,AMFV,Unknown,30.33,0.076,15018.83,15446.68,605.070,,
H1,13_139,AMFV,Unknown,30.04,0.050,17447.25,17135.03,441.541,,
H3,13_14,AMFV,Unknown,34.54,1.844,930.25,582.29,492.088,,
H3,13_140,AMFV,Unknown,29.49,0.266,23135.22,21091.33,2890.490,,
H5,13_141,AMFV,Unknown,31.91,0.173,6641.65,6246.59,558.700,,
H7,13_142,AMFV,Unknown,Undetermined,,,,,,
H9,13_143,AMFV,Unknown,30.46,0.047,14033.45,14277.21,344.730,,
H11,13_144,AMFV,Unknown,32.50,0.153,4894.20,5183.02,408.441,,
B1,13_145,AMFV,Unknown,Undetermined,,,,,,
B3,13_146,AMFV,Unknown,34.17,0.138,17151.51,16353.05,1129.195,,
B5,13_147,AMFV,Unknown,Undetermined,,,,,,
B7,13_148,AMFV,Unknown,33.50,,24016.02,,,,
B9,13_149,AMFV,Unknown,Undetermined,,,,,,
H5,13_15,AMFV,Unknown,31.45,0.062,4756.31,4868.62,158.832,,
B11,13_150,AMFV,Unknown,Undetermined,,,,,,
H7,13_16,AMFV,Unknown,28.02,0.340,29151.16,33375.23,5973.740,,
H9,13_17,AMFV,Unknown,31.58,0.431,4440.34,3829.33,864.093,,
H11,13_18,AMFV,Unknown,29.50,0.271,13363.04,14861.07,2118.539,,
B1,13_19,AMFV,Unknown,30.36,0.370,23006.73,20215.09,3947.986,,
F3,13_2,AMFV,Unknown,30.20,0.053,9226.70,9047.67,253.181,,
B3,13_20,AMFV,Unknown,31.34,0.736,13697.17,10790.33,4110.886,,
B5,13_21,AMFV,Unknown,30.25,0.475,24418.56,20755.96,5179.710,,
B7,13_22,AMFV,Unknown,32.63,0.469,6894.87,5871.39,1447.409,,
B9,13_23,AMFV,Unknown,33.46,0.043,4434.39,4363.25,100.609,,
B11,13_24,AMFV,Unknown,35.15,0.729,1812.14,1430.33,539.964,,
C1,13_25,AMFV,Unknown,30.65,0.288,19771.24,17845.96,2722.764,,
C3,13_26,AMFV,Unknown,30.22,0.473,24738.81,21042.15,5227.867,,
C5,13_27,AMFV,Unknown,30.72,0.085,18995.96,19621.23,884.272,,
C7,13_28,AMFV,Unknown,31.84,0.232,10499.40,9660.32,1186.645,,
C9,13_29,AMFV,Unknown,32.34,0.518,8032.90,6739.08,1829.745,,
F5,13_3,AMFV,Unknown,35.28,1.121,629.70,1042.85,584.282,,
C11,13_30,AMFV,Unknown,32.11,0.459,9103.51,7775.24,1878.448,,
D1,13_31,AMFV,Unknown,30.98,0.332,16519.52,14696.55,2578.066,,
D3,13_32,AMFV,Unknown,34.95,0.817,2014.28,1552.30,653.338,,
D5,13_33,AMFV,Unknown,38.22,,354.65,,,,
D7,13_34,AMFV,Unknown,37.31,,573.34,,,,
D9,13_35,AMFV,Unknown,28.71,0.236,55188.67,50701.12,6346.347,,
D11,13_36,AMFV,Unknown,34.72,0.901,2267.97,1710.37,788.577,,
E1,13_37,AMFV,Unknown,33.14,0.042,5263.93,5348.38,119.426,,
E3,13_38,AMFV,Unknown,30.87,0.922,17592.24,13197.77,6214.725,,
E5,13_39,AMFV,Unknown,35.03,0.349,1931.89,1709.35,314.729,,
F7,13_4,AMFV,Unknown,32.04,0.311,3491.53,3948.89,646.799,,
E7,13_40,AMFV,Unknown,32.63,0.090,6902.72,6677.35,318.728,,
E9,13_41,AMFV,Unknown,Undetermined,,,,,,
E11,13_42,AMFV,Unknown,Undetermined,,,,,,
F1,13_43,AMFV,Unknown,32.57,0.533,7133.61,5956.92,1664.090,,
F3,13_44,AMFV,Unknown,32.36,0.080,7954.19,8201.10,349.179,,
F5,13_45,AMFV,Unknown,31.67,0.386,11493.65,10047.97,2044.502,,
F7,13_46,AMFV,Unknown,30.87,0.167,17574.27,18746.38,1657.618,,
F9,13_47,AMFV,Unknown,35.89,0.984,1218.14,899.99,449.933,,
F11,13_48,AMFV,Unknown,34.19,0.235,3006.76,2763.70,343.736,,
G1,13_49,AMFV,Unknown,32.46,0.266,7539.38,6855.78,966.767,,
F9,13_5,AMFV,Unknown,34.31,0.895,1049.22,1548.44,706.008,,
G3,13_50,AMFV,Unknown,35.11,0.858,1847.65,1408.78,620.662,,
G5,13_51,AMFV,Unknown,32.58,0.088,7072.89,6847.64,318.558,,
G7,13_52,AMFV,Unknown,31.18,0.091,14891.63,14398.82,696.947,,
G9,13_53,AMFV,Unknown,30.69,0.187,19321.88,20776.48,2057.112,,
G11,13_54,AMFV,Unknown,31.64,0.233,11668.78,12784.96,1578.518,,
H1,13_55,AMFV,Unknown,30.39,0.059,22608.16,22114.22,698.546,,
H3,13_56,AMFV,Unknown,33.70,0.477,3910.61,3322.18,832.160,,
H5,13_57,AMFV,Unknown,34.50,0.097,2560.24,2469.89,127.778,,
H7,13_58,AMFV,Unknown,32.65,0.022,6832.00,6775.23,80.277,,
H9,13_59,AMFV,Unknown,33.66,0.266,3980.44,4420.02,621.665,,
F11,13_6,AMFV,Unknown,32.23,0.305,3151.85,2830.78,454.074,,
H11,13_60,AMFV,Unknown,34.33,0.215,2793.75,2585.08,295.103,,
B1,13_61,AMFV,Unknown,33.57,0.463,2684.15,2292.95,553.243,,
B3,13_62,AMFV,Unknown,37.37,2.432,362.24,1288.75,1310.283,,
B5,13_63,AMFV,Unknown,31.53,0.073,7852.33,8071.12,309.413,,
B7,13_64,AMFV,Unknown,31.48,0.022,8045.76,8112.96,95.026,,
B9,13_65,AMFV,Unknown,33.53,0.302,2736.11,2460.98,389.089,,
B11,13_66,AMFV,Unknown,34.73,3.293,1455.32,790.31,940.468,,
C1,13_67,AMFV,Unknown,Undetermined,,,,,,
C3,13_68,AMFV,Unknown,32.37,1.025,5035.46,3691.16,1901.122,,
C5,13_69,AMFV,Unknown,34.23,0.206,1892.56,2049.25,221.592,,
G1,13_7,AMFV,Unknown,28.94,0.015,17950.99,17848.33,145.183,,
C7,13_70,AMFV,Unknown,32.44,0.006,4867.20,4855.55,16.482,,
C9,13_71,AMFV,Unknown,27.11,0.246,80334.23,88414.21,11426.823,,
C11,13_72,AMFV,Unknown,29.16,0.105,27382.57,28491.68,1568.524,,
D1,13_73,AMFV,Unknown,29.22,0.010,26418.15,26511.95,132.657,,
D3,13_74,AMFV,Unknown,30.75,0.328,11812.68,13448.74,2313.741,,
D5,13_75,AMFV,Unknown,32.05,0.324,5953.75,6765.04,1147.326,,
D7,13_76,AMFV,Unknown,31.37,0.031,8553.64,8454.69,139.937,,
D9,13_77,AMFV,Unknown,34.14,0.073,1988.74,1936.27,74.204,,
D11,13_78,AMFV,Unknown,30.36,0.124,14538.92,15242.50,995.022,,
E1,13_79,AMFV,Unknown,33.29,0.580,3107.89,3946.55,1186.046,,
G3,13_8,AMFV,Unknown,29.67,0.271,12215.45,11094.11,1585.816,,
E3,13_80,AMFV,Unknown,30.52,0.331,13329.20,11875.12,2056.379,,
E5,13_81,AMFV,Unknown,34.46,0.306,1678.96,1893.83,303.885,,
E7,13_82,AMFV,Unknown,29.87,0.103,18766.41,19512.39,1054.977,,
E9,13_83,AMFV,Unknown,31.10,0.284,9829.12,10985.47,1635.333,,
E11,13_84,AMFV,Unknown,31.89,0.046,6480.91,6371.62,154.556,,
F1,13_85,AMFV,Unknown,33.57,0.088,2687.37,2778.33,128.627,,
F3,13_86,AMFV,Unknown,33.52,0.591,2755.26,2264.94,693.411,,
F5,13_87,AMFV,Unknown,31.49,0.255,8004.75,8840.17,1181.461,,
F7,13_88,AMFV,Unknown,21.87,0.133,1.27e+006,1.34e+006,93539.532,,
F9,13_89,AMFV,Unknown,31.37,0.116,8556.13,8942.92,546.995,,
G5,13_9,AMFV,Unknown,34.34,0.942,1031.44,770.79,368.609,,
F11,13_90,AMFV,Unknown,31.24,0.111,9159.76,9555.48,559.632,,
G1,13_91,AMFV,Unknown,31.65,0.171,7371.21,7871.93,708.131,,
G3,13_92,AMFV,Unknown,31.54,0.080,7823.06,8063.62,340.206,,
G5,13_93,AMFV,Unknown,28.38,0.071,41307.03,40244.91,1502.066,,
G7,13_94,AMFV,Unknown,30.63,0.165,12617.96,11886.73,1034.108,,
G9,13_95,AMFV,Unknown,29.73,0.154,20218.90,21448.98,1739.606,,
G11,13_96,AMFV,Unknown,29.85,0.045,18988.77,18673.41,445.988,,
H1,13_97,AMFV,Unknown,28.32,0.198,42638.67,39719.08,4128.932,,
H3,13_98,AMFV,Unknown,35.28,0.377,1092.25,1269.02,249.995,,
H5,13_99,AMFV,Unknown,33.32,0.385,3061.59,3569.75,718.646,,
B1,12_1,bmlv,Unknown,32.31,0.276,71.73,64.19,10.660,,
C7,12_10,bmlv,Unknown,34.46,0.596,19.61,15.69,5.533,,
D7,12_100,bmlv,Unknown,27.86,0.210,932.58,854.39,110.578,,
D9,12_101,bmlv,Unknown,32.24,0.680,62.17,48.25,19.687,,
D11,12_102,bmlv,Unknown,21.75,0.019,40374.05,40712.91,479.208,,
E1,12_103,bmlv,Unknown,Undetermined,,,,,,
E3,12_104,bmlv,Unknown,26.03,0.279,2883.73,2571.83,441.094,,
E5,12_105,bmlv,Unknown,33.06,0.083,37.43,36.12,1.850,,
E7,12_106,bmlv,Unknown,28.63,0.317,578.83,508.80,99.038,,
E9,12_107,bmlv,Unknown,35.43,0.091,8.68,9.04,5.10e-001,,
E11,12_108,bmlv,Unknown,24.28,0.071,8476.65,8749.58,385.977,,
F1,12_109,bmlv,Unknown,28.82,0.109,512.74,538.23,36.049,,
C9,12_11,bmlv,Unknown,Undetermined,,,,,,
F3,12_110,bmlv,Unknown,Undetermined,,,,,,
F5,12_111,bmlv,Unknown,36.65,1.773,4.09,11.65,10.694,,
F7,12_112,bmlv,Unknown,28.12,0.038,793.97,807.32,18.875,,
F9,12_113,bmlv,Unknown,36.99,,3.31,,,,
F11,12_114,bmlv,Unknown,Undetermined,,,,,,
G1,12_115,bmlv,Unknown,35.94,0.074,6.34,6.14,2.82e-001,,
G3,12_116,bmlv,Unknown,Undetermined,,,,,,
G5,12_117,bmlv,Unknown,25.94,0.046,3036.95,3099.22,88.067,,
G7,12_118,bmlv,Unknown,27.75,0.137,996.10,940.11,79.188,,
G9,12_119,bmlv,Unknown,24.03,0.448,9903.78,8302.13,2265.082,,
C11,12_12,bmlv,Unknown,Undetermined,,,,,,
G11,12_120,bmlv,Unknown,Undetermined,,,,,,
H1,12_121,bmlv,Unknown,24.91,0.310,5749.41,5067.18,964.821,,
H3,12_122,bmlv,Unknown,23.23,0.165,16192.60,17450.78,1779.344,,
H5,12_123,bmlv,Unknown,30.66,0.127,165.57,175.26,13.700,,
H7,12_124,bmlv,Unknown,27.57,0.119,1110.94,1056.27,77.326,,
H9,12_125,bmlv,Unknown,26.29,0.037,2451.06,2491.78,57.587,,
H11,12_126,bmlv,Unknown,26.46,0.001,2202.02,2200.59,2.019,,
B1,12_127,bmlv,Unknown,Undetermined,,,,,,
B3,12_128,bmlv,Unknown,Undetermined,,,,,,
B5,12_129,bmlv,Unknown,Undetermined,,,,,,
D1,12_13,bmlv,Unknown,Undetermined,,,,,,
B7,12_130,bmlv,Unknown,Undetermined,,,,,,
B9,12_131,bmlv,Unknown,Undetermined,,,,,,
B11,12_132,bmlv,Unknown,Undetermined,,,,,,
C1,12_133,bmlv,Unknown,Undetermined,,,,,,
C3,12_134,bmlv,Unknown,Undetermined,,,,,,
C5,12_135,bmlv,Unknown,Undetermined,,,,,,
C7,12_136,bmlv,Unknown,Undetermined,,,,,,
C9,12_137,bmlv,Unknown,Undetermined,,,,,,
C11,12_138,bmlv,Unknown,Undetermined,,,,,,
D1,12_139,bmlv,Unknown,Undetermined,,,,,,
D3,12_14,bmlv,Unknown,31.46,0.007,119.94,119.56,5.28e-001,,
D3,12_140,bmlv,Unknown,Undetermined,,,,,,
D5,12_141,bmlv,Unknown,35.20,,15.15,,,,
D7,12_142,bmlv,Unknown,Undetermined,,,,,,
D9,12_143,bmlv,Unknown,Undetermined,,,,,,
D11,12_144,bmlv,Unknown,Undetermined,,,,,,
E1,12_145,bmlv,Unknown,Undetermined,,,,,,
E3,12_146,bmlv,Unknown,Undetermined,,,,,,
E5,12_147,bmlv,Unknown,Undetermined,,,,,,
E7,12_148,bmlv,Unknown,Undetermined,,,,,,
E9,12_149,bmlv,Unknown,Undetermined,,,,,,
D5,12_15,bmlv,Unknown,Undetermined,,,,,,
E11,12_150,bmlv,Unknown,Undetermined,,,,,,
D7,12_16,bmlv,Unknown,Undetermined,,,,,,
D9,12_17,bmlv,Unknown,33.62,0.383,32.64,38.95,8.929,,
D11,12_18,bmlv,Unknown,33.97,0.588,26.31,21.11,7.349,,
E1,12_19,bmlv,Unknown,Undetermined,,,,,,
B3,12_2,bmlv,Unknown,27.87,0.118,1047.93,997.55,71.237,,
E3,12_20,bmlv,Unknown,22.53,0.016,26397.06,26220.13,250.221,,
E5,12_21,bmlv,Unknown,Undetermined,,,,,,
E7,12_22,bmlv,Unknown,Undetermined,,,,,,
E9,12_23,bmlv,Unknown,34.25,0.753,22.26,32.31,14.219,,
E11,12_24,bmlv,Unknown,35.00,1.670,14.14,36.51,31.641,,
F1,12_25,bmlv,Unknown,24.13,0.016,10041.21,9972.46,97.224,,
F3,12_26,bmlv,Unknown,24.85,0.170,6512.34,7021.62,720.231,,
F5,12_27,bmlv,Unknown,36.03,,7.61,,,,
F7,12_28,bmlv,Unknown,Undetermined,,,,,,
F9,12_29,bmlv,Unknown,Undetermined,,,,,,
B5,12_3,bmlv,Unknown,37.25,,3.64,,,,
F11,12_30,bmlv,Unknown,35.88,0.018,8.29,8.23,8.81e-002,,
G1,12_31,bmlv,Unknown,26.24,0.019,2809.80,2786.91,32.376,,
G3,12_32,bmlv,Unknown,30.93,0.278,165.43,187.58,31.326,,
G5,12_33,bmlv,Unknown,33.49,0.517,35.13,28.86,8.873,,
G7,12_34,bmlv,Unknown,33.17,0.032,42.63,42.04,8.25e-001,,
G9,12_35,bmlv,Unknown,30.65,0.153,195.45,183.46,16.966,,
G11,12_36,bmlv,Unknown,Undetermined,,,,,,
H1,12_37,bmlv,Unknown,32.72,0.400,56.07,67.49,16.136,,
H3,12_38,bmlv,Unknown,26.01,0.108,3236.05,3093.18,202.049,,
H5,12_39,bmlv,Unknown,26.37,0.042,2598.43,2646.32,67.726,,
B7,12_4,bmlv,Unknown,34.53,0.649,18.74,25.69,9.832,,
H7,12_40,bmlv,Unknown,32.30,0.095,72.26,75.31,4.322,,
H9,12_41,bmlv,Unknown,17.95,0.015,421531.94,424189.28,3758.052,,
H11,12_42,bmlv,Unknown,32.38,0.251,68.94,77.20,11.682,,
B1,12_43,bmlv,Unknown,36.55,1.426,5.85,3.75,2.969,,
B3,12_44,bmlv,Unknown,33.15,0.134,49.27,46.51,3.894,,
B5,12_45,bmlv,Unknown,30.30,0.386,293.41,250.96,60.030,,
B7,12_46,bmlv,Unknown,33.75,0.048,33.82,34.55,1.031,,
B9,12_47,bmlv,Unknown,27.43,0.150,1777.74,1666.85,156.823,,
B11,12_48,bmlv,Unknown,21.43,0.314,76222.50,66975.57,13077.128,,
C1,12_49,bmlv,Unknown,22.52,0.310,38418.36,33811.43,6515.184,,
B9,12_5,bmlv,Unknown,Undetermined,,,,,,
C3,12_50,bmlv,Unknown,19.15,0.340,316860.59,275658.42,58268.670,,
C5,12_51,bmlv,Unknown,34.69,0.593,18.81,25.31,9.189,,
C7,12_52,bmlv,Unknown,Undetermined,,,,,,
C9,12_53,bmlv,Unknown,36.75,2.835,5.15,2.79,3.349,,
C11,12_54,bmlv,Unknown,Undetermined,,,,,,
D1,12_55,bmlv,Unknown,31.26,1.250,161.14,107.19,76.305,,
D3,12_56,bmlv,Unknown,26.04,0.027,4225.92,4175.87,70.781,,
D5,12_57,bmlv,Unknown,Undetermined,,,,,,
D7,12_58,bmlv,Unknown,36.92,,4.65,,,,
D9,12_59,bmlv,Unknown,35.72,0.251,9.87,8.88,1.391,,
B11,12_6,bmlv,Unknown,33.24,0.147,40.98,38.56,3.412,,
D11,12_60,bmlv,Unknown,34.18,1.131,25.92,17.72,11.598,,
E1,12_61,bmlv,Unknown,32.61,0.144,69.07,64.94,5.847,,
E3,12_62,bmlv,Unknown,32.35,1.061,81.13,56.41,34.956,,
E5,12_63,bmlv,Unknown,Undetermined,,,,,,
E7,12_64,bmlv,Unknown,Undetermined,,,,,,
E9,12_65,bmlv,Unknown,23.44,0.021,21608.94,21405.71,287.409,,
E11,12_66,bmlv,Unknown,34.72,0.582,18.49,24.73,8.822,,
F1,12_67,bmlv,Unknown,34.82,1.488,17.32,10.97,8.968,,
F3,12_68,bmlv,Unknown,33.30,0.451,44.76,55.76,15.558,,
F5,12_69,bmlv,Unknown,Undetermined,,,,,,
C1,12_7,bmlv,Unknown,37.61,0.457,2.93,3.62,9.88e-001,,
F7,12_70,bmlv,Unknown,Undetermined,,,,,,
F9,12_71,bmlv,Unknown,Undetermined,,,,,,
F11,12_72,bmlv,Unknown,Undetermined,,,,,,
G1,12_73,bmlv,Unknown,32.44,0.728,77.12,58.79,25.910,,
G3,12_74,bmlv,Unknown,35.23,,13.38,,,,
G5,12_75,bmlv,Unknown,33.63,0.070,36.49,37.65,1.639,,
G7,12_76,bmlv,Unknown,36.56,0.035,5.81,5.72,1.26e-001,,
G9,12_77,bmlv,Unknown,22.21,0.044,46560.10,45661.76,1270.447,,
G11,12_78,bmlv,Unknown,28.72,0.202,792.39,870.06,109.844,,
H1,12_79,bmlv,Unknown,30.54,0.049,253.58,248.21,7.602,,
C3,12_8,bmlv,Unknown,Undetermined,,,,,,
H3,12_80,bmlv,Unknown,30.22,0.128,308.46,327.05,26.288,,
H5,12_81,bmlv,Unknown,29.20,0.007,585.48,587.18,2.403,,
H7,12_82,bmlv,Unknown,23.12,0.010,26405.53,26526.42,170.960,,
H9,12_83,bmlv,Unknown,33.93,0.048,30.16,30.82,9.33e-001,,
H11,12_84,bmlv,Unknown,29.06,0.019,639.13,644.48,7.565,,
B1,12_85,bmlv,Unknown,Undetermined,,,,,,
B3,12_86,bmlv,Unknown,36.86,1.467,3.60,2.30,1.838,,
B5,12_87,bmlv,Unknown,21.42,0.282,49623.61,44207.66,7659.314,,
B7,12_88,bmlv,Unknown,26.47,0.340,2189.30,1908.06,397.738,,
B9,12_89,bmlv,Unknown,35.84,,6.76,,,,
C5,12_9,bmlv,Unknown,35.82,,8.64,,,,
B11,12_90,bmlv,Unknown,36.37,,4.86,,,,
C1,12_91,bmlv,Unknown,23.24,0.151,16062.55,15073.56,1398.653,,
C3,12_92,bmlv,Unknown,26.95,0.153,1633.22,1749.79,164.859,,
C5,12_93,bmlv,Unknown,28.28,0.173,718.00,667.59,71.297,,
C7,12_94,bmlv,Unknown,Undetermined,,,,,,
C9,12_95,bmlv,Unknown,37.46,0.038,2.48,2.44,5.73e-002,,
C11,12_96,bmlv,Unknown,34.28,0.433,17.70,14.91,3.941,,
D1,12_97,bmlv,Unknown,Undetermined,,,,,,
D3,12_98,bmlv,Unknown,Undetermined,,,,,,
D5,12_99,bmlv,Unknown,34.28,0.182,17.66,19.18,2.154,,
F1,13_1,bmlv,Unknown,Undetermined,,,,,,
G7,13_10,bmlv,Unknown,Undetermined,,,,,,
H7,13_100,bmlv,Unknown,Undetermined,,,,,,
H9,13_101,bmlv,Unknown,Undetermined,,,,,,
H11,13_102,bmlv,Unknown,Undetermined,,,,,,
B1,13_103,bmlv,Unknown,35.47,0.395,8.38,7.14,1.754,,
B3,13_104,bmlv,Unknown,34.22,2.028,18.38,10.70,10.853,,
B5,13_105,bmlv,Unknown,34.16,1.120,19.08,35.36,23.032,,
B7,13_106,bmlv,Unknown,32.20,0.561,65.23,52.41,18.126,,
B9,13_107,bmlv,Unknown,32.24,0.093,63.45,60.94,3.551,,
B11,13_108,bmlv,Unknown,26.23,0.104,2774.48,2651.70,173.627,,
C1,13_109,bmlv,Unknown,31.87,0.305,80.36,70.81,13.507,,
G9,13_11,bmlv,Unknown,Undetermined,,,,,,
C3,13_110,bmlv,Unknown,Undetermined,,,,,,
C5,13_111,bmlv,Unknown,32.52,0.196,53.41,49.14,6.035,,
C7,13_112,bmlv,Unknown,33.57,1.397,27.57,61.54,48.039,,
C9,13_113,bmlv,Unknown,35.35,1.893,8.98,5.32,5.170,,
C11,13_114,bmlv,Unknown,34.39,0.399,16.44,19.94,4.950,,
D1,13_115,bmlv,Unknown,Undetermined,,,,,,
D3,13_116,bmlv,Unknown,34.48,0.821,15.60,23.99,11.860,,
D5,13_117,bmlv,Unknown,34.12,0.263,19.48,22.04,3.623,,
D7,13_118,bmlv,Unknown,28.84,0.078,541.03,522.87,25.680,,
D9,13_119,bmlv,Unknown,34.99,2.618,11.27,6.18,7.190,,
G11,13_12,bmlv,Unknown,Undetermined,,,,,,
D11,13_120,bmlv,Unknown,33.10,0.435,37.08,45.85,12.397,,
E1,13_121,bmlv,Unknown,31.10,1.276,130.53,86.25,62.621,,
E3,13_122,bmlv,Unknown,34.50,0.184,15.39,16.76,1.933,,
E5,13_123,bmlv,Unknown,31.94,1.191,76.71,51.66,35.422,,
E7,13_124,bmlv,Unknown,34.01,0.162,20.97,22.60,2.304,,
E9,13_125,bmlv,Unknown,Undetermined,,,,,,
E11,13_126,bmlv,Unknown,Undetermined,,,,,,
F1,13_127,bmlv,Unknown,33.10,0.521,37.01,47.92,15.431,,
F3,13_128,bmlv,Unknown,26.24,0.142,2766.85,2602.86,231.923,,
F5,13_129,bmlv,Unknown,34.46,0.638,15.73,21.74,8.496,,
H1,13_13,bmlv,Unknown,Undetermined,,,,,,
F7,13_130,bmlv,Unknown,33.96,0.334,21.58,18.81,3.917,,
F9,13_131,bmlv,Unknown,28.65,0.116,609.46,642.59,46.851,,
F11,13_132,bmlv,Unknown,28.54,0.131,653.31,617.41,50.766,,
G1,13_133,bmlv,Unknown,34.41,1.411,16.25,36.60,28.786,,
G3,13_134,bmlv,Unknown,29.20,0.177,431.25,399.88,44.365,,
G5,13_135,bmlv,Unknown,31.31,1.527,114.38,71.91,60.066,,
G7,13_136,bmlv,Unknown,32.92,1.267,41.41,27.42,19.786,,
G9,13_137,bmlv,Unknown,33.91,0.920,22.22,36.29,19.899,,
G11,13_138,bmlv,Unknown,14.44,0.169,4.60e+006,4.98e+006,527091.890,,
H1,13_139,bmlv,Unknown,20.79,0.251,84984.79,76483.01,12023.334,,
H3,13_14,bmlv,Unknown,Undetermined,,,,,,
H3,13_140,bmlv,Unknown,26.81,0.108,1931.40,2028.93,137.932,,
H5,13_141,bmlv,Unknown,32.77,0.089,45.62,43.88,2.461,,
H7,13_142,bmlv,Unknown,37.06,,3.07,,,,
H9,13_143,bmlv,Unknown,34.34,0.744,16.96,12.86,5.801,,
H11,13_144,bmlv,Unknown,26.71,0.046,2053.25,2011.80,58.611,,
B1,13_145,bmlv,Unknown,31.25,0.098,701.70,732.25,43.205,,
B3,13_146,bmlv,Unknown,Undetermined,,,,,,
B5,13_147,bmlv,Unknown,Undetermined,,,,,,
B7,13_148,bmlv,Unknown,Undetermined,,,,,,
B9,13_149,bmlv,Unknown,Undetermined,,,,,,
H5,13_15,bmlv,Unknown,Undetermined,,,,,,
B11,13_150,bmlv,Unknown,Undetermined,,,,,,
H7,13_16,bmlv,Unknown,Undetermined,,,,,,
H9,13_17,bmlv,Unknown,Undetermined,,,,,,
H11,13_18,bmlv,Unknown,Undetermined,,,,,,
B1,13_19,bmlv,Unknown,Undetermined,,,,,,
F3,13_2,bmlv,Unknown,Undetermined,,,,,,
B3,13_20,bmlv,Unknown,35.60,,6.42,,,,
B5,13_21,bmlv,Unknown,Undetermined,,,,,,
B7,13_22,bmlv,Unknown,35.74,,5.90,,,,
B9,13_23,bmlv,Unknown,Undetermined,,,,,,
B11,13_24,bmlv,Unknown,Undetermined,,,,,,
C1,13_25,bmlv,Unknown,31.03,0.077,119.05,115.03,5.680,,
C3,13_26,bmlv,Unknown,20.63,0.049,91919.86,94001.49,2943.868,,
C5,13_27,bmlv,Unknown,37.85,0.373,1.52,1.83,4.32e-001,,
C7,13_28,bmlv,Unknown,Undetermined,,,,,,
C9,13_29,bmlv,Unknown,Undetermined,,,,,,
F5,13_3,bmlv,Unknown,37.11,0.067,4.77,4.63,1.88e-001,,
C11,13_30,bmlv,Unknown,Undetermined,,,,,,
D1,13_31,bmlv,Unknown,Undetermined,,,,,,
D3,13_32,bmlv,Unknown,Undetermined,,,,,,
D5,13_33,bmlv,Unknown,33.21,0.543,29.60,23.86,8.122,,
D7,13_34,bmlv,Unknown,35.72,,5.97,,,,
D9,13_35,bmlv,Unknown,40.60,0.824,2.63e-001,4.09e-001,2.06e-001,,
D11,13_36,bmlv,Unknown,Undetermined,,,,,,
E1,13_37,bmlv,Unknown,Undetermined,,,,,,
E3,13_38,bmlv,Unknown,Undetermined,,,,,,
E5,13_39,bmlv,Unknown,38.86,2.010,8.02e-001,2.87,2.923,,
F7,13_4,bmlv,Unknown,34.42,,24.29,,,,
E7,13_40,bmlv,Unknown,33.06,0.178,32.70,35.56,4.037,,
E9,13_41,bmlv,Unknown,Undetermined,,,,,,
E11,13_42,bmlv,Unknown,Undetermined,,,,,,
F1,13_43,bmlv,Unknown,41.47,3.472,1.51e-001,1.81,2.353,,
F3,13_44,bmlv,Unknown,Undetermined,,,,,,
F5,13_45,bmlv,Unknown,Undetermined,,,,,,
F7,13_46,bmlv,Unknown,38.16,,1.25,,,,
F9,13_47,bmlv,Unknown,18.15,0.018,448745.66,452364.67,5118.061,,
F11,13_48,bmlv,Unknown,33.76,0.154,20.83,22.38,2.202,,
G1,13_49,bmlv,Unknown,30.39,0.054,179.91,175.61,6.075,,
F9,13_5,bmlv,Unknown,Undetermined,,,,,,
G3,13_50,bmlv,Unknown,Undetermined,,,,,,
G5,13_51,bmlv,Unknown,36.75,1.549,3.09,7.80,6.668,,
G7,13_52,bmlv,Unknown,25.94,0.040,3085.97,3030.66,78.218,,
G9,13_53,bmlv,Unknown,29.11,0.001,407.43,407.62,2.62e-001,,
G11,13_54,bmlv,Unknown,37.79,0.597,1.59,1.26,4.68e-001,,
H1,13_55,bmlv,Unknown,Undetermined,,,,,,
H3,13_56,bmlv,Unknown,Undetermined,,,,,,
H5,13_57,bmlv,Unknown,Undetermined,,,,,,
H7,13_58,bmlv,Unknown,Undetermined,,,,,,
H9,13_59,bmlv,Unknown,29.90,0.212,246.34,272.31,36.731,,
F11,13_6,bmlv,Unknown,Undetermined,,,,,,
H11,13_60,bmlv,Unknown,28.26,0.100,699.30,669.11,42.700,,
B1,13_61,bmlv,Unknown,Undetermined,,,,,,
B3,13_62,bmlv,Unknown,Undetermined,,,,,,
B5,13_63,bmlv,Unknown,Undetermined,,,,,,
